what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1447311722721
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447311724020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311724050
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447311724064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311724994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311726093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311727898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311824975
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447311826667
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1447311830084
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447311831872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311842481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311877269
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1447311877299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311906713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311922667
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447311922675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311925605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447311995018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1447312054840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312056484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312063941
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1447312079924
started,bundle,org.eclipse.rse.core,3.2.2.R33x_v201110030150,"org.eclipse.rse.core",1447312080024
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1447312081431
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1447312081628
started,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1447312081699
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1447312081740
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1447312081886
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1447312082054
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1447312082158
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1447312082161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312082332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1447312085764
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1447312092835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312093273
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1447312093294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312093604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312121006
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1447312123485
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1447312123495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312130360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447312130378
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1447312130473
